64	70	24
64	71	1
64	72	7
64	74	14
65	66	7
65	70	27
66	67	9
66	69	2
66	70	10
66	73	4
66	74	2
66	75	6
66	77	27
66	78	6
67	73	3
67	77	27
68	70	3
68	71	3
68	76	3
68	77	3
69	71	1
69	73	4
69	75	3
69	76	4
69	77	4
69	78	1
70	71	1
70	74	3
70	76	1
70	77	1
70	78	6
71	74	2
71	76	1
71	77	1
72	74	2
73	76	1
73	77	10
74	76	3
76	77	2
