19	82	4
19	90	5
19	96	1
19	101	1
19	104	1
19	106	3
19	114	2
19	115	1
19	116	2
19	118	3
19	121	1
19	122	5
19	133	1
19	135	2
19	137	1
19	141	3
19	143	1
19	146	5
19	148	4
19	154	2
19	159	1
19	163	2
19	169	2
19	174	1
19	175	2
19	181	2
19	189	4
19	195	1
19	197	1
19	200	1
19	209	1
19	210	2
19	226	2
19	227	1
20	54	4
20	61	4
20	86	6
20	87	2
20	94	1
20	101	1
20	108	4
20	110	4
20	117	1
20	119	2
20	121	1
20	124	2
20	133	1
20	138	26
20	142	1
20	146	5
20	154	6
20	156	4
20	162	1
20	174	2
20	182	4
20	198	4
20	200	4
20	208	4
20	215	2
20	219	4
20	228	1
21	22	1
21	23	3
21	25	1
21	42	1
21	52	1
21	54	2
21	55	3
21	57	1
21	63	1
21	71	4
21	72	3
21	83	1
21	92	1
21	96	1
21	98	1
21	111	5
21	123	1
21	128	1
21	129	1
21	137	5
21	147	2
21	159	3
21	160	2
21	161	1
21	165	2
21	166	1
21	172	2
21	177	1
21	181	1
21	186	1
21	192	1
21	195	1
21	200	3
21	206	1
21	211	2
21	215	10
21	217	2
21	227	1
21	230	1
22	23	2
22	25	2
22	26	2
22	27	1
22	28	18
22	30	2
22	31	6
22	32	17
22	33	104
22	34	15
22	35	29
22	37	6
22	38	7
22	39	15
22	40	1
22	45	2
22	46	3
22	47	9
22	48	9
22	49	6
22	50	1
22	51	1
22	52	6
22	53	4
22	54	13
22	55	60
22	56	6
22	57	9
22	58	14
22	59	20
22	60	4
22	61	9
22	62	26
22	63	17
22	65	17
22	66	77
22	67	2
22	68	6
22	69	5
22	70	115
22	71	12
22	72	2
22	73	10
22	74	28
22	75	28
22	76	11
22	77	9
22	78	5
22	79	1
22	80	1
22	81	1
22	83	1
22	84	1
22	85	18
22	87	6
22	88	6
22	89	2
22	90	1
22	91	4
22	92	8
22	93	10
22	94	3
22	96	1
22	98	1
22	99	7
22	101	1
22	102	7
22	106	2
22	109	8
22	110	4
22	111	9
22	112	7
22	114	19
22	115	9
22	116	6
22	117	3
22	118	1
22	119	5
22	120	2
22	121	1
22	122	6
22	123	6
22	124	1
22	125	2
22	127	7
22	128	2
22	129	2
22	130	2
22	131	2
22	132	7
22	133	9
22	135	23
22	137	8
22	138	8
22	139	2
22	140	7
22	141	2
22	142	4
22	143	4
22	144	6
22	145	5
22	146	2
22	147	40
22	148	1
22	149	6
22	152	5
22	153	1
22	155	10
22	156	2
22	158	7
22	160	1
22	161	1
22	162	11
22	163	36
22	165	50
22	167	4
22	168	3
22	171	11
22	172	3
22	173	5
22	174	1
22	175	1
22	177	2
22	178	4
22	180	2
22	181	24
22	182	3
22	183	8
22	184	1
22	185	1
22	186	8
22	187	7
22	188	4
22	189	20
22	190	5
22	192	2
22	193	7
22	194	27
22	198	7
22	199	2
22	200	17
22	202	5
22	204	24
22	206	5
22	208	41
22	209	1
22	210	6
22	211	23
22	212	1
22	213	2
22	215	21
22	216	1
22	217	1
22	218	1
22	219	16
22	220	10
22	221	1
22	222	21
22	223	1
22	224	7
22	226	5
22	230	2
23	24	7
23	25	24
23	27	4
23	30	1
23	33	2
23	36	7
23	37	2
23	39	2
23	40	1
23	41	3
23	42	1
23	45	3
23	47	5
23	48	1
23	52	8
23	53	1
23	54	1
23	55	5
23	62	5
23	64	14
23	66	4
23	67	2
23	70	2
23	71	2
23	72	25
23	81	4
23	83	1
23	84	1
23	86	1
23	87	4
23	89	1
23	90	1
23	92	1
23	93	2
23	94	2
23	96	4
23	97	1
23	98	3
23	99	1
23	100	5
23	101	4
23	102	1
23	109	10
23	111	2
23	112	8
23	114	1
23	118	1
23	119	6
23	121	3
23	122	67
23	123	2
23	127	1
23	132	3
23	133	2
23	134	1
23	135	1
23	136	8
23	137	2
23	140	4
23	142	6
23	143	3
23	144	6
23	145	12
23	146	28
23	147	31
23	149	6
23	151	12
23	154	4
23	155	2
23	156	7
23	157	1
23	159	2
23	162	4
23	164	2
23	165	6
23	166	1
23	167	1
23	168	12
23	169	3
23	170	1
23	171	2
23	172	3
23	173	6
23	174	9
23	178	8
23	179	1
23	180	1
23	181	3
23	182	2
23	183	2
23	185	4
23	186	3
23	188	2
23	189	1
23	190	7
23	191	1
23	192	3
23	194	8
23	195	2
23	198	7
23	200	4
23	201	1
23	202	1
23	203	1
23	204	3
23	206	12
23	208	1
23	209	2
23	210	3
23	211	19
23	212	1
23	213	1
23	215	1
23	216	22
